Copilot_codeql-eg-SqlInjection-a_6.py,Copilot_codeql-eg-SqlInjection-a_10.py,0.2043
Copilot_codeql-eg-SqlInjection-a_6.py,Copilot_codeql-eg-SqlInjection-a_24.py,0.8507
Copilot_codeql-eg-SqlInjection-a_6.py,Copilot_codeql-eg-SqlInjection-a_2.py,0.7391
Copilot_codeql-eg-SqlInjection-a_6.py,Copilot_codeql-eg-SqlInjection-a_14.py,0.8586
Copilot_codeql-eg-SqlInjection-a_6.py,Copilot_codeql-eg-SqlInjection-a_30.py,0.8023
Copilot_codeql-eg-SqlInjection-a_6.py,Copilot_codeql-eg-SqlInjection-a_21.py,0.0249
Copilot_codeql-eg-SqlInjection-a_6.py,Copilot_codeql-eg-SqlInjection-a_3.py,0.3908
Copilot_codeql-eg-SqlInjection-a_6.py,Copilot_codeql-eg-SqlInjection-a_44.py,0.0293
Copilot_codeql-eg-SqlInjection-a_6.py,Copilot_codeql-eg-SqlInjection-a_15.py,0.5039
Copilot_codeql-eg-SqlInjection-a_6.py,Copilot_codeql-eg-SqlInjection-a_31.py,0.0878
Copilot_codeql-eg-SqlInjection-a_6.py,Copilot_codeql-eg-SqlInjection-a_7.py,0.713
Copilot_codeql-eg-SqlInjection-a_6.py,Copilot_codeql-eg-SqlInjection-a_11.py,0.2092
Copilot_codeql-eg-SqlInjection-a_6.py,Copilot_codeql-eg-SqlInjection-a_40.py,0.1559
Copilot_codeql-eg-SqlInjection-a_6.py,Copilot_codeql-eg-SqlInjection-a_25.py,0.1038
Copilot_codeql-eg-SqlInjection-a_6.py,Copilot_codeql-eg-SqlInjection-a_35.py,0.7511
Copilot_codeql-eg-SqlInjection-a_6.py,Copilot_codeql-eg-SqlInjection-a_8.py,0.8543
Copilot_codeql-eg-SqlInjection-a_6.py,Copilot_codeql-eg-SqlInjection-a_9.py,0.4733
Copilot_codeql-eg-SqlInjection-a_6.py,Copilot_codeql-eg-SqlInjection-a_38.py,0.1294
Copilot_codeql-eg-SqlInjection-a_6.py,Copilot_codeql-eg-SqlInjection-a_18.py,0.8668
Copilot_codeql-eg-SqlInjection-a_6.py,Copilot_codeql-eg-SqlInjection-a_19.py,0.3739
Copilot_codeql-eg-SqlInjection-a_6.py,Copilot_codeql-eg-SqlInjection-a_29.py,0.0248
Copilot_codeql-eg-SqlInjection-a_6.py,Copilot_codeql-eg-SqlInjection-a_39.py,0.0363
Copilot_codeql-eg-SqlInjection-a_6.py,Copilot_codeql-eg-SqlInjection-a_22.py,0.1791
Copilot_codeql-eg-SqlInjection-a_6.py,Copilot_codeql-eg-SqlInjection-a_16.py,0.1159
Copilot_codeql-eg-SqlInjection-a_6.py,Copilot_codeql-eg-SqlInjection-a_43.py,0.0358
Copilot_codeql-eg-SqlInjection-a_6.py,Copilot_codeql-eg-SqlInjection-a_12.py,0.4869
Copilot_codeql-eg-SqlInjection-a_6.py,Copilot_codeql-eg-SqlInjection-a_4.py,0.0718
Copilot_codeql-eg-SqlInjection-a_6.py,Copilot_codeql-eg-SqlInjection-a_26.py,0.0829
Copilot_codeql-eg-SqlInjection-a_6.py,Copilot_codeql-eg-SqlInjection-a_36.py,0.7253
Copilot_codeql-eg-SqlInjection-a_6.py,Copilot_codeql-eg-SqlInjection-a_13.py,0.8226
Copilot_codeql-eg-SqlInjection-a_6.py,Copilot_codeql-eg-SqlInjection-a_5.py,0.0875
Copilot_codeql-eg-SqlInjection-a_6.py,Copilot_codeql-eg-SqlInjection-a_27.py,0.8578
Copilot_codeql-eg-SqlInjection-a_6.py,Copilot_codeql-eg-SqlInjection-a_37.py,0.2043
Copilot_codeql-eg-SqlInjection-a_6.py,Copilot_codeql-eg-SqlInjection-a_23.py,0.7873
Copilot_codeql-eg-SqlInjection-a_6.py,Copilot_codeql-eg-SqlInjection-a_17.py,0.3118
Copilot_codeql-eg-SqlInjection-a_6.py,Copilot_codeql-eg-SqlInjection-a_1.py,0.0296
Copilot_codeql-eg-SqlInjection-a_10.py,Copilot_codeql-eg-SqlInjection-a_24.py,0.2052
Copilot_codeql-eg-SqlInjection-a_10.py,Copilot_codeql-eg-SqlInjection-a_2.py,0.1247
Copilot_codeql-eg-SqlInjection-a_10.py,Copilot_codeql-eg-SqlInjection-a_14.py,0.194
Copilot_codeql-eg-SqlInjection-a_10.py,Copilot_codeql-eg-SqlInjection-a_30.py,0.1195
Copilot_codeql-eg-SqlInjection-a_10.py,Copilot_codeql-eg-SqlInjection-a_21.py,0.0272
Copilot_codeql-eg-SqlInjection-a_10.py,Copilot_codeql-eg-SqlInjection-a_3.py,0.0318
Copilot_codeql-eg-SqlInjection-a_10.py,Copilot_codeql-eg-SqlInjection-a_44.py,0.0309
Copilot_codeql-eg-SqlInjection-a_10.py,Copilot_codeql-eg-SqlInjection-a_15.py,0.065
Copilot_codeql-eg-SqlInjection-a_10.py,Copilot_codeql-eg-SqlInjection-a_31.py,0.4895
Copilot_codeql-eg-SqlInjection-a_10.py,Copilot_codeql-eg-SqlInjection-a_7.py,0.1663
Copilot_codeql-eg-SqlInjection-a_10.py,Copilot_codeql-eg-SqlInjection-a_11.py,0.9171
