Copilot_codeql-eg-WeakFilePermissions_20.py,Copilot_codeql-eg-WeakFilePermissions_14.py,0.0
Copilot_codeql-eg-WeakFilePermissions_20.py,Copilot_codeql-eg-WeakFilePermissions_10.py,0.0
Copilot_codeql-eg-WeakFilePermissions_20.py,Copilot_codeql-eg-WeakFilePermissions_11.py,0.0
Copilot_codeql-eg-WeakFilePermissions_20.py,Copilot_codeql-eg-WeakFilePermissions_21.py,0.0
Copilot_codeql-eg-WeakFilePermissions_20.py,Copilot_codeql-eg-WeakFilePermissions_15.py,0.0
Copilot_codeql-eg-WeakFilePermissions_20.py,Copilot_codeql-eg-WeakFilePermissions_5.py,0.0
Copilot_codeql-eg-WeakFilePermissions_20.py,Copilot_codeql-eg-WeakFilePermissions_1.py,0.0
Copilot_codeql-eg-WeakFilePermissions_20.py,Copilot_codeql-eg-WeakFilePermissions_4.py,0.0
Copilot_codeql-eg-WeakFilePermissions_20.py,Copilot_codeql-eg-WeakFilePermissions_18.py,0.0
Copilot_codeql-eg-WeakFilePermissions_20.py,Copilot_codeql-eg-WeakFilePermissions_3.py,0.0
Copilot_codeql-eg-WeakFilePermissions_20.py,Copilot_codeql-eg-WeakFilePermissions_7.py,0.0
Copilot_codeql-eg-WeakFilePermissions_20.py,Copilot_codeql-eg-WeakFilePermissions_19.py,0.0
Copilot_codeql-eg-WeakFilePermissions_20.py,Copilot_codeql-eg-WeakFilePermissions_2.py,0.0
Copilot_codeql-eg-WeakFilePermissions_20.py,Copilot_codeql-eg-WeakFilePermissions_12.py,0.0
Copilot_codeql-eg-WeakFilePermissions_20.py,Copilot_codeql-eg-WeakFilePermissions_9.py,0.0
Copilot_codeql-eg-WeakFilePermissions_20.py,Copilot_codeql-eg-WeakFilePermissions_22.py,0.0
Copilot_codeql-eg-WeakFilePermissions_20.py,Copilot_codeql-eg-WeakFilePermissions_16.py,0.0
Copilot_codeql-eg-WeakFilePermissions_20.py,Copilot_codeql-eg-WeakFilePermissions_17.py,0.0
